node,clustering_coefficient,node_type,weight,label,degree,repo_id,repo_name,community_id,community_size
R_388225543,0.0,Repo,1,R_388225543,1,388225543,,20,44
R_102025276,0.0,Repo,1,R_102025276,1,102025276,,20,44
R_657892633,0.0,Repo,1,R_657892633,1,657892633,,20,44
R_8226650,0.0,Repo,1,R_8226650,1,8226650,,20,44
R_380305028,0.0,Repo,1,R_380305028,1,380305028,,20,44
R_335831903,0.0,Repo,1,R_335831903,1,335831903,,20,44
R_144073539,0.0,Repo,1,R_144073539,1,144073539,,20,44
R_329451761,0.0,Repo,1,R_329451761,1,329451761,,20,44
R_10176240,0.0,Repo,1,R_10176240,1,10176240,,20,44
R_237547093,0.0,Repo,1,R_237547093,1,237547093,,20,44
R_231268,0.0,Repo,1,R_231268,1,231268,,20,44
R_39842065,0.0,Repo,1,R_39842065,1,39842065,,20,44
R_337986406,0.0,Repo,1,R_337986406,1,337986406,,20,44
R_374927,0.0,Repo,1,R_374927,2,374927,,20,44
R_16795933,0.0,Repo,1,R_16795933,1,16795933,,20,44
R_370488914,0.0,Repo,1,R_370488914,1,370488914,,20,44
R_119818775,0.0,Repo,1,R_119818775,1,119818775,,20,44
R_724712326,0.0,Repo,1,R_724712326,1,724712326,,20,44
R_42244830,0.0,Repo,1,R_42244830,1,42244830,,20,44
R_623536067,0.0,Repo,1,R_623536067,1,623536067,,20,44
R_645077934,0.0,Repo,1,R_645077934,1,645077934,,20,44
R_108764455,0.0,Repo,1,R_108764455,1,108764455,,20,44
R_440884432,0.0,Repo,1,R_440884432,1,440884432,,20,44
R_2339555,0.0,Repo,1,R_2339555,1,2339555,,3,647
R_616230792,0.0,Repo,1,R_616230792,1,616230792,,3,647
R_595672011,0.0,Repo,1,R_595672011,1,595672011,,3,647
R_722956234,0.0,Repo,1,R_722956234,1,722956234,,3,647
R_252522672,0.0,Repo,1,R_252522672,1,252522672,,3,647
R_102534028,0.0,Repo,1,R_102534028,1,102534028,,3,647
R_97556265,0.0,Repo,1,R_97556265,1,97556265,,3,647
R_146459443,0.0,Repo,1,R_146459443,25,146459443,vesoft-inc/nebula,27,20
R_257145326,0.0,Repo,1,R_257145326,1,257145326,,27,20
R_409808684,0.0,Repo,1,R_409808684,1,409808684,,27,20
R_172799788,0.0,Repo,1,R_172799788,1,172799788,,27,20
R_205966957,0.0,Repo,1,R_205966957,1,205966957,,27,20
R_345321678,0.0,Repo,1,R_345321678,1,345321678,,27,20
R_195927552,0.0,Repo,1,R_195927552,1,195927552,,27,20
R_214361893,0.0,Repo,1,R_214361893,1,214361893,,27,20
R_590792931,0.0,Repo,1,R_590792931,1,590792931,,27,20
R_222364980,0.0,Repo,1,R_222364980,1,222364980,,27,20
R_257933864,0.0,Repo,1,R_257933864,1,257933864,,27,20
R_605568634,0.0,Repo,1,R_605568634,1,605568634,,27,20
R_317173754,0.0,Repo,1,R_317173754,1,317173754,,27,20
R_427717011,0.0,Repo,1,R_427717011,1,427717011,,27,20
R_437782928,0.0,Repo,1,R_437782928,1,437782928,,27,20
R_646539567,0.0,Repo,1,R_646539567,1,646539567,,27,20
R_357524436,0.0,Repo,1,R_357524436,1,357524436,,27,20
R_230737113,0.0,Repo,1,R_230737113,1,230737113,,27,20
R_7590000,0.0,Repo,1,R_7590000,1,7590000,,27,20
R_47973088,0.06666666666666667,Repo,1,R_47973088,17,47973088,gchq/Gaffer,0,1244
R_87289313,0.0,Repo,1,R_87289313,1,87289313,,0,1244
R_74659399,0.0,Repo,1,R_74659399,1,74659399,,0,1244
R_69579420,0.0,Repo,1,R_69579420,1,69579420,,0,1244
R_103506984,0.0,Repo,1,R_103506984,1,103506984,,0,1244
R_701355546,0.0,Repo,1,R_701355546,1,701355546,,0,1244
R_696522821,0.0,Repo,1,R_696522821,1,696522821,,0,1244
R_305513242,0.0,Repo,1,R_305513242,15,305513242,fluree/db,7,178
R_187269923,0.0,Repo,1,R_187269923,2,187269923,,7,178
R_573587193,0.0,Repo,1,R_573587193,1,573587193,,7,178
R_305514104,0.0,Repo,1,R_305514104,1,305514104,,7,178
R_607714334,0.0,Repo,1,R_607714334,1,607714334,,7,178
R_289076255,0.0,Repo,1,R_289076255,1,289076255,,7,178
R_1468280,0.0,Repo,1,R_1468280,1,1468280,,7,178
R_353791258,0.0,Repo,1,R_353791258,1,353791258,,7,178
R_1807659,0.0,Repo,1,R_1807659,1,1807659,,7,178
R_15176189,0.0,Repo,1,R_15176189,1,15176189,,7,178
R_171486120,0.0,Repo,1,R_171486120,1,171486120,,7,178
R_43973779,0.0,Repo,1,R_43973779,1,43973779,,7,178
R_261032128,0.0,Repo,1,R_261032128,1,261032128,,7,178
R_7427613,0.0,Repo,1,R_7427613,1,7427613,,7,178
R_4067434,0.0,Repo,1,R_4067434,1,4067434,,0,1244
R_158906962,0.0,Repo,1,R_158906962,1,158906962,,0,1244
R_8843683,0.0,Repo,1,R_8843683,1,8843683,,0,1244
R_7563814,0.0,Repo,1,R_7563814,1,7563814,,0,1244
R_520096046,0.0,Repo,1,R_520096046,17,520096046,marqo-ai/marqo,9,162
R_321960447,0.0,Repo,1,R_321960447,1,321960447,,9,162
R_528806629,0.0,Repo,1,R_528806629,1,528806629,,9,162
R_673596675,0.0,Repo,1,R_673596675,1,673596675,,9,162
R_503800558,0.0,Repo,1,R_503800558,1,503800558,,9,162
R_390536799,0.0,Repo,1,R_390536799,1,390536799,,9,162
R_565730722,0.0,Repo,1,R_565730722,1,565730722,,9,162
R_564181035,0.0,Repo,1,R_564181035,1,564181035,,9,162
R_348789764,0.0,Repo,1,R_348789764,1,348789764,,9,162
R_563014005,0.0,Repo,1,R_563014005,1,563014005,,9,162
R_533543004,0.0,Repo,1,R_533543004,1,533543004,,9,162
R_31976266,0.0,Repo,1,R_31976266,7,31976266,apache/asterixdb,0,1244
R_24195339,0.0,Repo,1,R_24195339,1,24195339,,0,1244
R_420965027,0.05533596837944664,Repo,1,R_420965027,25,420965027,cnosdb/cnosdb,1,987
R_539278717,0.0,Repo,1,R_539278717,1,539278717,,1,987
R_493884806,0.0,Repo,1,R_493884806,1,493884806,,1,987
R_548349609,0.0,Repo,1,R_548349609,1,548349609,,1,987
R_671825406,0.0,Repo,1,R_671825406,1,671825406,,1,987
R_574008360,0.0,Repo,1,R_574008360,1,574008360,,1,987
R_600047029,0.0,Repo,1,R_600047029,1,600047029,,1,987
R_47854924,0.0,Repo,1,R_47854924,1,47854924,,1,987
R_254351989,0.0,Repo,1,R_254351989,2,254351989,,1,987
R_493522583,0.0,Repo,1,R_493522583,1,493522583,,1,987
R_173454206,0.0,Repo,1,R_173454206,1,173454206,,3,647
R_20101515,0.0,Repo,1,R_20101515,1,20101515,,3,647
R_470873369,0.0,Repo,1,R_470873369,1,470873369,,3,647
R_712225029,0.0,Repo,1,R_712225029,1,712225029,,3,647
R_10247874,0.0,Repo,1,R_10247874,1,10247874,,3,647
R_462937884,0.0,Repo,1,R_462937884,1,462937884,,3,647
R_4298283,0.0,Repo,1,R_4298283,1,4298283,,0,1244
R_404086694,0.0,Repo,1,R_404086694,1,404086694,,0,1244
R_792993396,0.0,Repo,1,R_792993396,1,792993396,,0,1244
R_495451270,0.0,Repo,1,R_495451270,1,495451270,,0,1244
R_338771983,0.0,Repo,1,R_338771983,1,338771983,,0,1244
R_640183,0.0,Repo,1,R_640183,1,640183,,0,1244
R_33539450,0.0,Repo,1,R_33539450,1,33539450,,0,1244
R_601811994,0.0,Repo,1,R_601811994,1,601811994,,0,1244
R_11362278,0.0,Repo,1,R_11362278,1,11362278,,0,1244
R_635693873,0.0,Repo,1,R_635693873,1,635693873,,0,1244
R_49937981,0.0,Repo,1,R_49937981,1,49937981,,0,1244
R_599766045,0.0,Repo,1,R_599766045,1,599766045,,0,1244
R_60374819,0.0,Repo,1,R_60374819,1,60374819,,0,1244
R_202936427,0.0,Repo,1,R_202936427,1,202936427,,0,1244
R_20388420,0.0,Repo,1,R_20388420,1,20388420,,0,1244
R_124564425,0.0,Repo,1,R_124564425,1,124564425,,0,1244
R_216207542,0.0,Repo,1,R_216207542,1,216207542,,0,1244
R_423942690,0.0,Repo,1,R_423942690,1,423942690,,0,1244
R_5947247,0.0,Repo,1,R_5947247,1,5947247,,0,1244
R_1362764,0.0,Repo,1,R_1362764,1,1362764,,0,1244
R_34138622,0.0,Repo,1,R_34138622,1,34138622,,0,1244
R_85508223,0.0,Repo,1,R_85508223,1,85508223,,0,1244
R_3080628,0.0,Repo,1,R_3080628,1,3080628,,0,1244
R_11002815,0.0,Repo,1,R_11002815,1,11002815,,0,1244
R_323751403,0.0,Repo,1,R_323751403,1,323751403,,0,1244
R_516747253,0.0,Repo,1,R_516747253,1,516747253,,0,1244
R_123345344,0.0,Repo,1,R_123345344,1,123345344,,0,1244
R_79510167,0.0,Repo,1,R_79510167,1,79510167,,0,1244
R_59305491,0.0,Repo,1,R_59305491,1,59305491,,0,1244
R_667764268,0.0,Repo,1,R_667764268,1,667764268,,0,1244
R_54005538,0.01904761904761905,Repo,1,R_54005538,17,54005538,FirebirdSQL/firebird,3,647
R_107775870,0.0,Repo,1,R_107775870,1,107775870,,3,647
R_106402526,0.0,Repo,1,R_106402526,1,106402526,,3,647
R_260167348,0.0,Repo,1,R_260167348,1,260167348,,3,647
R_937976,0.0,Repo,1,R_937976,1,937976,,3,647
R_527061453,0.0,Repo,1,R_527061453,1,527061453,,3,647
R_27729171,0.0,Repo,1,R_27729171,1,27729171,,3,647
R_46420463,0.0,Repo,1,R_46420463,1,46420463,,3,647
R_602329911,0.0,Repo,1,R_602329911,1,602329911,,3,647
R_101325844,0.0,Repo,1,R_101325844,1,101325844,,3,647
R_510607652,0.001397624039133473,Repo,1,R_510607652,56,510607652,pocketbase/pocketbase,18,89
R_244554606,0.0,Repo,1,R_244554606,1,244554606,,18,89
R_510463319,0.0,Repo,1,R_510463319,1,510463319,,18,89
R_72495579,0.0,Repo,1,R_72495579,1,72495579,,18,89
R_680533087,0.0,Repo,1,R_680533087,1,680533087,,18,89
R_72888736,0.0,Repo,1,R_72888736,1,72888736,,18,89
R_126250425,0.0,Repo,1,R_126250425,1,126250425,,18,89
R_664700615,0.0,Repo,1,R_664700615,1,664700615,,18,89
R_73500647,0.0,Repo,1,R_73500647,1,73500647,,18,89
R_313250436,0.0,Repo,1,R_313250436,1,313250436,,18,89
R_4925652,0.0,Repo,1,R_4925652,1,4925652,,18,89
R_690638724,0.0,Repo,1,R_690638724,1,690638724,,18,89
R_76064827,0.0,Repo,1,R_76064827,1,76064827,,18,89
R_519728947,0.0,Repo,1,R_519728947,1,519728947,,18,89
R_479773469,0.0,Repo,1,R_479773469,1,479773469,,18,89
R_55637575,0.0,Repo,1,R_55637575,1,55637575,,18,89
R_10691398,0.0,Repo,1,R_10691398,1,10691398,,18,89
R_18785884,0.0,Repo,1,R_18785884,1,18785884,,18,89
R_200030123,0.0,Repo,1,R_200030123,1,200030123,,18,89
R_31504491,0.0,Repo,1,R_31504491,1,31504491,,18,89
R_673127966,0.0,Repo,1,R_673127966,1,673127966,,18,89
R_538316309,0.0,Repo,1,R_538316309,1,538316309,,18,89
R_8825137,0.0,Repo,1,R_8825137,1,8825137,,18,89
R_609056915,0.0,Repo,1,R_609056915,2,609056915,,18,89
R_721643065,0.0,Repo,1,R_721643065,1,721643065,,18,89
R_184484074,0.0,Repo,1,R_184484074,1,184484074,,18,89
R_434827479,0.0,Repo,1,R_434827479,1,434827479,,18,89
R_650326368,0.0,Repo,1,R_650326368,1,650326368,,18,89
R_594832601,0.0,Repo,1,R_594832601,1,594832601,,18,89
R_580278577,0.0,Repo,1,R_580278577,1,580278577,,18,89
R_538553958,0.0,Repo,1,R_538553958,1,538553958,,18,89
R_627807212,0.0,Repo,1,R_627807212,1,627807212,,18,89
R_469828818,0.0,Repo,1,R_469828818,1,469828818,,18,89
R_103172419,0.0,Repo,1,R_103172419,1,103172419,,18,89
R_139405400,0.0,Repo,1,R_139405400,1,139405400,,18,89
R_612401200,0.0,Repo,1,R_612401200,1,612401200,,18,89
R_618929835,0.0,Repo,1,R_618929835,1,618929835,,18,89
R_589679365,0.0,Repo,1,R_589679365,1,589679365,,18,89
R_569796349,0.0,Repo,1,R_569796349,1,569796349,,18,89
R_562377431,0.0,Repo,1,R_562377431,1,562377431,,18,89
R_610041753,0.0,Repo,1,R_610041753,1,610041753,,18,89
R_551224363,0.0,Repo,1,R_551224363,1,551224363,,18,89
R_360264486,0.0,Repo,1,R_360264486,1,360264486,,18,89
R_161979323,0.0,Repo,1,R_161979323,1,161979323,,18,89
R_461622431,0.0,Repo,1,R_461622431,1,461622431,,18,89
R_16309670,0.0,Repo,1,R_16309670,1,16309670,,3,647
R_1194027,0.0,Repo,1,R_1194027,1,1194027,,3,647
R_1523106,0.0,Repo,1,R_1523106,1,1523106,,3,647
R_70116337,0.0,Repo,1,R_70116337,1,70116337,,3,647
R_29312746,0.0,Repo,1,R_29312746,1,29312746,,3,647
R_419571031,0.0,Repo,1,R_419571031,1,419571031,,3,647
R_210788647,0.0,Repo,1,R_210788647,1,210788647,,2,855
R_536597221,0.0,Repo,1,R_536597221,1,536597221,,2,855
R_719631656,0.0,Repo,1,R_719631656,1,719631656,,2,855
R_606621582,0.0,Repo,1,R_606621582,1,606621582,,2,855
R_730636141,0.0,Repo,1,R_730636141,1,730636141,,2,855
R_244958571,0.0,Repo,1,R_244958571,1,244958571,,2,855
R_35823699,0.0,Repo,1,R_35823699,2,35823699,,2,855
R_695088395,0.0,Repo,1,R_695088395,1,695088395,,2,855
R_707243382,0.0,Repo,1,R_707243382,1,707243382,,2,855
R_275100970,0.0,Repo,1,R_275100970,1,275100970,,2,855
R_59239347,0.0,Repo,1,R_59239347,1,59239347,,2,855
R_28986292,0.0,Repo,1,R_28986292,1,28986292,,2,855
R_595136650,0.0,Repo,1,R_595136650,1,595136650,,2,855
R_616172283,0.0,Repo,1,R_616172283,1,616172283,,2,855
R_595551370,0.0,Repo,1,R_595551370,1,595551370,,11,134
R_660165769,0.0,Repo,1,R_660165769,1,660165769,,11,134
R_700350060,0.0,Repo,1,R_700350060,1,700350060,,11,134
R_511904347,0.0,Repo,1,R_511904347,1,511904347,,11,134
R_725211825,0.0,Repo,1,R_725211825,1,725211825,,11,134
R_320542358,0.0,Repo,1,R_320542358,1,320542358,,11,134
R_517972406,0.0,Repo,1,R_517972406,1,517972406,,11,134
R_69857712,0.0,Repo,1,R_69857712,3,69857712,,0,1244
R_228829544,0.0,Repo,1,R_228829544,1,228829544,,11,134
R_588657173,0.0,Repo,1,R_588657173,1,588657173,,11,134
R_109404010,0.0,Repo,1,R_109404010,1,109404010,,11,134
R_204949228,0.0,Repo,1,R_204949228,1,204949228,,11,134
R_679777282,0.0,Repo,1,R_679777282,1,679777282,,11,134
R_400492523,0.0,Repo,1,R_400492523,1,400492523,,11,134
R_7437073,0.0,Repo,1,R_7437073,80,7437073,apache/jena,0,1244
R_606453630,0.0,Repo,1,R_606453630,1,606453630,,0,1244
R_17238321,0.0,Repo,1,R_17238321,1,17238321,,0,1244
R_484398532,0.0,Repo,1,R_484398532,1,484398532,,0,1244
R_244123773,0.0,Repo,1,R_244123773,1,244123773,,0,1244
R_25372501,0.0,Repo,1,R_25372501,1,25372501,,0,1244
R_2988730,0.0,Repo,1,R_2988730,2,2988730,,9,162
R_263463271,0.0,Repo,1,R_263463271,2,263463271,,9,162
R_547948072,0.0,Repo,1,R_547948072,1,547948072,,0,1244
R_435908560,0.0,Repo,1,R_435908560,1,435908560,,0,1244
R_586818209,0.0,Repo,1,R_586818209,1,586818209,,0,1244
R_489056993,0.0,Repo,1,R_489056993,1,489056993,,0,1244
R_138707242,0.0,Repo,1,R_138707242,1,138707242,,0,1244
R_35897457,0.0,Repo,1,R_35897457,1,35897457,,0,1244
R_216254547,0.0,Repo,1,R_216254547,1,216254547,,0,1244
R_8249948,0.0,Repo,1,R_8249948,1,8249948,,0,1244
R_36161366,0.0,Repo,1,R_36161366,1,36161366,,0,1244
R_65120226,0.0,Repo,1,R_65120226,1,65120226,,0,1244
R_176524785,0.0,Repo,1,R_176524785,1,176524785,,0,1244
R_47264649,0.0,Repo,1,R_47264649,1,47264649,,0,1244
R_357684878,0.0,Repo,1,R_357684878,1,357684878,,0,1244
R_416307049,0.0,Repo,1,R_416307049,1,416307049,,0,1244
R_20015974,0.0,Repo,1,R_20015974,1,20015974,,0,1244
R_414487414,0.0,Repo,1,R_414487414,1,414487414,,0,1244
R_8484604,0.0,Repo,1,R_8484604,1,8484604,,0,1244
R_363917569,0.0,Repo,1,R_363917569,1,363917569,,0,1244
R_448362311,0.0,Repo,1,R_448362311,1,448362311,,0,1244
R_53279870,0.0,Repo,1,R_53279870,1,53279870,,0,1244
R_42149336,0.0,Repo,1,R_42149336,1,42149336,,0,1244
R_659662963,0.0,Repo,1,R_659662963,1,659662963,,0,1244
R_638496924,0.0,Repo,1,R_638496924,1,638496924,,0,1244
R_70346903,0.0,Repo,1,R_70346903,1,70346903,,0,1244
R_527522464,0.0,Repo,1,R_527522464,1,527522464,,0,1244
R_303967701,0.0,Repo,1,R_303967701,1,303967701,,0,1244
R_291570,0.0,Repo,1,R_291570,1,291570,,0,1244
R_52607837,0.0,Repo,1,R_52607837,1,52607837,,0,1244
R_117701523,0.0,Repo,1,R_117701523,1,117701523,,0,1244
R_151740965,0.0,Repo,1,R_151740965,1,151740965,,0,1244
R_151717145,0.0,Repo,1,R_151717145,1,151717145,,0,1244
R_157397583,0.0,Repo,1,R_157397583,1,157397583,,0,1244
R_178462340,0.0,Repo,1,R_178462340,1,178462340,,0,1244
R_20364355,0.0,Repo,1,R_20364355,1,20364355,,0,1244
R_691683,0.0,Repo,1,R_691683,1,691683,,0,1244
R_10637893,0.0,Repo,1,R_10637893,1,10637893,,0,1244
R_590029543,0.0,Repo,1,R_590029543,1,590029543,,0,1244
R_343883550,0.0,Repo,1,R_343883550,1,343883550,,0,1244
R_344711168,0.0,Repo,1,R_344711168,13,344711168,IceFireDB/IceFireDB,2,855
R_64404140,0.0,Repo,1,R_64404140,5,64404140,tidwall/redcon,2,855
R_21488145,0.0,Repo,1,R_21488145,1,21488145,,2,855
R_113512596,0.0,Repo,1,R_113512596,1,113512596,,2,855
R_18413405,0.0,Repo,1,R_18413405,1,18413405,,2,855
R_35529429,0.0,Repo,1,R_35529429,1,35529429,,2,855
R_49670957,0.0,Repo,1,R_49670957,21,49670957,eclipse/rdf4j,9,162
R_214566843,0.0,Repo,1,R_214566843,1,214566843,,9,162
R_290871583,0.0,Repo,1,R_290871583,1,290871583,,9,162
R_662491370,0.0,Repo,1,R_662491370,1,662491370,,9,162
R_22883472,0.0,Repo,1,R_22883472,1,22883472,,9,162
R_640965999,0.0,Repo,1,R_640965999,1,640965999,,9,162
R_12791642,0.0,Repo,1,R_12791642,1,12791642,,9,162
R_323046430,0.0,Repo,1,R_323046430,1,323046430,,9,162
R_39945883,0.0,Repo,1,R_39945883,1,39945883,,9,162
R_632964098,0.0,Repo,1,R_632964098,1,632964098,,9,162
R_280356979,0.0,Repo,1,R_280356979,1,280356979,,6,219
R_179344069,0.0,Repo,1,R_179344069,1,179344069,,6,219
R_2074703,0.0,Repo,1,R_2074703,1,2074703,,6,219
R_42652543,0.0,Repo,1,R_42652543,1,42652543,,6,219
R_644742603,0.022222222222222223,Repo,1,R_644742603,12,644742603,cloudberrydb/cloudberrydb,13,120
R_183302822,0.0,Repo,1,R_183302822,1,183302822,,13,120
R_665868048,0.0,Repo,1,R_665868048,1,665868048,,13,120
R_639712595,0.0,Repo,1,R_639712595,1,639712595,,13,120
R_200271950,0.0,Repo,1,R_200271950,1,200271950,,13,120
R_41824974,0.0,Repo,1,R_41824974,1,41824974,,13,120
R_596047527,0.0,Repo,1,R_596047527,1,596047527,,13,120
R_672891998,0.0,Repo,1,R_672891998,1,672891998,,13,120
R_668207668,0.0,Repo,1,R_668207668,1,668207668,,13,120
R_507829396,0.03636363636363636,Repo,1,R_507829396,13,507829396,openGemini/openGemini,2,855
R_632011964,0.0,Repo,1,R_632011964,1,632011964,,2,855
R_507885417,0.0,Repo,1,R_507885417,1,507885417,,2,855
R_11162159,0.0,Repo,1,R_11162159,1,11162159,,2,855
R_688337960,0.0,Repo,1,R_688337960,1,688337960,,2,855
R_144573225,0.0,Repo,1,R_144573225,1,144573225,,2,855
R_254116626,0.0,Repo,1,R_254116626,1,254116626,,2,855
R_255043026,0.0,Repo,1,R_255043026,1,255043026,,1,987
R_570491818,0.0,Repo,1,R_570491818,1,570491818,,1,987
R_659525866,0.0,Repo,1,R_659525866,1,659525866,,1,987
R_580539035,0.0,Repo,1,R_580539035,1,580539035,,1,987
R_499312846,0.0,Repo,1,R_499312846,1,499312846,,1,987
R_71415280,0.0,Repo,1,R_71415280,1,71415280,,1,987
R_169656159,0.0,Repo,1,R_169656159,1,169656159,,1,987
R_279622976,0.0,Repo,1,R_279622976,1,279622976,,1,987
R_696899371,0.0,Repo,1,R_696899371,1,696899371,,1,987
R_161689193,0.0,Repo,1,R_161689193,1,161689193,,1,987
R_150225803,0.0,Repo,1,R_150225803,1,150225803,,1,987
R_643338729,0.0,Repo,1,R_643338729,1,643338729,,1,987
R_375724253,0.0,Repo,1,R_375724253,1,375724253,,1,987
R_540538268,0.0,Repo,1,R_540538268,1,540538268,,1,987
R_269560571,0.0,Repo,1,R_269560571,1,269560571,,1,987
R_621959440,0.0,Repo,1,R_621959440,1,621959440,,1,987
R_60705418,0.0,Repo,1,R_60705418,1,60705418,,1,987
R_356362815,0.0,Repo,1,R_356362815,1,356362815,,1,987
R_653302856,0.0,Repo,1,R_653302856,1,653302856,,1,987
R_651265676,0.0,Repo,1,R_651265676,1,651265676,,1,987
R_33196459,0.0,Repo,1,R_33196459,1,33196459,,1,987
R_41681600,0.0,Repo,1,R_41681600,1,41681600,,1,987
R_2902935,0.0,Repo,1,R_2902935,1,2902935,,1,987
R_183095067,0.0,Repo,1,R_183095067,1,183095067,,1,987
R_162643764,0.0,Repo,1,R_162643764,1,162643764,,1,987
R_192689401,0.0,Repo,1,R_192689401,1,192689401,,1,987
R_2516976,0.0,Repo,1,R_2516976,1,2516976,,1,987
R_675740952,0.0,Repo,1,R_675740952,1,675740952,,1,987
R_418433841,0.0,Repo,1,R_418433841,1,418433841,,1,987
R_36960321,0.0,Repo,1,R_36960321,3,36960321,,7,178
R_120157734,0.0,Repo,1,R_120157734,1,120157734,,16,104
R_372560122,0.0,Repo,1,R_372560122,1,372560122,,16,104
R_674469838,0.0,Repo,1,R_674469838,1,674469838,,16,104
R_105769029,0.0,Repo,1,R_105769029,1,105769029,,16,104
R_106898220,0.0,Repo,1,R_106898220,1,106898220,,16,104
R_555777595,0.0,Repo,1,R_555777595,1,555777595,,16,104
R_240819531,0.0,Repo,1,R_240819531,1,240819531,,16,104
R_654972120,0.0,Repo,1,R_654972120,1,654972120,,16,104
R_599547518,0.0,Repo,1,R_599547518,1,599547518,,16,104
R_315928700,0.0,Repo,1,R_315928700,1,315928700,,16,104
R_72308037,0.0,Repo,1,R_72308037,1,72308037,,16,104
R_261265804,0.0,Repo,1,R_261265804,1,261265804,,16,104
R_692131054,0.0,Repo,1,R_692131054,1,692131054,,16,104
R_119590498,0.0,Repo,1,R_119590498,1,119590498,,16,104
R_631322234,0.0,Repo,1,R_631322234,1,631322234,,16,104
R_325701502,0.0,Repo,1,R_325701502,1,325701502,,16,104
R_22558387,0.0,Repo,1,R_22558387,1,22558387,,16,104
R_4015965,0.0,Repo,1,R_4015965,1,4015965,,16,104
R_464893163,0.0,Repo,1,R_464893163,1,464893163,,16,104
R_37282287,0.0,Repo,1,R_37282287,1,37282287,,16,104
R_34905043,0.0,Repo,1,R_34905043,1,34905043,,16,104
R_144749268,0.0,Repo,1,R_144749268,1,144749268,,16,104
R_372675120,0.0,Repo,1,R_372675120,1,372675120,,16,104
R_115969499,0.0,Repo,1,R_115969499,1,115969499,,16,104
R_701495725,0.0,Repo,1,R_701495725,1,701495725,,16,104
R_576431865,0.0,Repo,1,R_576431865,1,576431865,,16,104
R_462355231,0.0,Repo,1,R_462355231,1,462355231,,16,104
R_360961757,0.0,Repo,1,R_360961757,1,360961757,,16,104
R_455229168,0.0,Repo,1,R_455229168,1,455229168,,16,104
R_145880460,0.0,Repo,1,R_145880460,1,145880460,,16,104
R_389390208,0.0,Repo,1,R_389390208,1,389390208,,16,104
R_617784208,0.0,Repo,1,R_617784208,1,617784208,,16,104
R_511184120,0.0,Repo,1,R_511184120,1,511184120,,16,104
R_542103239,0.0,Repo,1,R_542103239,1,542103239,,16,104
R_652705781,0.0,Repo,1,R_652705781,1,652705781,,16,104
R_613368284,0.0,Repo,1,R_613368284,1,613368284,,16,104
R_322947344,0.0,Repo,1,R_322947344,1,322947344,,16,104
R_727984776,0.0,Repo,1,R_727984776,1,727984776,,2,855
R_29207621,0.0,Repo,1,R_29207621,1,29207621,,2,855
R_525087484,0.0,Repo,1,R_525087484,1,525087484,,2,855
R_192631273,0.0,Repo,1,R_192631273,1,192631273,,2,855
R_67680905,0.0,Repo,1,R_67680905,1,67680905,,2,855
R_236106066,0.0,Repo,1,R_236106066,1,236106066,,2,855
R_451988788,0.0,Repo,1,R_451988788,1,451988788,,2,855
R_538166046,0.0,Repo,1,R_538166046,1,538166046,,2,855
R_458807284,0.0,Repo,1,R_458807284,1,458807284,,0,1244
R_330590745,0.0,Repo,1,R_330590745,1,330590745,,0,1244
R_5543519,0.0,Repo,1,R_5543519,1,5543519,,0,1244
R_201885288,0.0,Repo,1,R_201885288,1,201885288,,0,1244
R_1575956,0.0,Repo,1,R_1575956,1,1575956,,0,1244
R_458035827,0.0,Repo,1,R_458035827,1,458035827,,0,1244
R_180226750,0.0,Repo,1,R_180226750,1,180226750,,0,1244
R_7184464,0.0,Repo,1,R_7184464,1,7184464,,0,1244
R_713048114,0.0,Repo,1,R_713048114,1,713048114,,0,1244
R_314384911,0.0,Repo,1,R_314384911,1,314384911,,0,1244
R_1680909,0.0,Repo,1,R_1680909,1,1680909,,0,1244
R_736527492,0.0,Repo,1,R_736527492,1,736527492,,8,171
R_141621344,0.0,Repo,1,R_141621344,1,141621344,,2,855
R_370007792,0.0,Repo,1,R_370007792,1,370007792,,2,855
R_130370449,0.0,Repo,1,R_130370449,1,130370449,,2,855
R_125234630,0.09523809523809523,Repo,1,R_125234630,9,125234630,danielealbano/cachegrand,7,178
R_500338009,0.0,Repo,1,R_500338009,1,500338009,,7,178
R_628024350,0.0,Repo,1,R_628024350,1,628024350,,7,178
R_23247808,0.0022988505747126436,Repo,1,R_23247808,32,23247808,rqlite/rqlite,2,855
R_579730545,0.0,Repo,1,R_579730545,1,579730545,,2,855
R_339098424,0.0,Repo,1,R_339098424,1,339098424,,2,855
R_558921832,0.0,Repo,1,R_558921832,1,558921832,,2,855
R_733067491,0.0,Repo,1,R_733067491,1,733067491,,2,855
R_156066420,0.0,Repo,1,R_156066420,1,156066420,,2,855
R_242856167,0.0,Repo,1,R_242856167,1,242856167,,2,855
R_127425805,0.0,Repo,1,R_127425805,1,127425805,,2,855
R_89197041,0.0,Repo,1,R_89197041,1,89197041,,2,855
R_14128006,0.0,Repo,1,R_14128006,1,14128006,,2,855
R_295807341,0.0,Repo,1,R_295807341,1,295807341,,2,855
R_403331298,0.0,Repo,1,R_403331298,1,403331298,,2,855
R_52618352,0.0,Repo,1,R_52618352,1,52618352,,2,855
R_608460831,0.0,Repo,1,R_608460831,1,608460831,,2,855
R_586468701,0.0,Repo,1,R_586468701,1,586468701,,2,855
R_447225444,0.0,Repo,1,R_447225444,1,447225444,,2,855
R_91287861,0.0,Repo,1,R_91287861,1,91287861,,2,855
