,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,pagerank,weighted_degree_centrality,weighted_pagerank,composite_centrality,node_type,weight,label,degree,repo_id,repo_name,in_lcc
R_293399774,0.00015353907569476432,0.25024533856722275,0.0,0.004738868821303879,6.426251641705838e-05,0.002917242438200522,6.426251641705838e-05,0.10287826927302032,Repo,1,R_293399774,1,293399774,,True
R_539980905,0.00015353907569476432,0.25024533856722275,0.0,0.004738868821303879,2.5280465287951866e-05,0.00015353907569476432,2.5280465287951866e-05,0.10240904518654106,Repo,1,R_539980905,1,539980905,,True
R_620610829,0.00015353907569476432,0.25024533856722275,0.0,0.004738868821303879,2.5280465287951866e-05,0.00015353907569476432,2.5280465287951866e-05,0.10240904518654106,Repo,1,R_620610829,1,620610829,,True
R_235590808,0.00015353907569476432,0.25024533856722275,0.0,0.004738868821303879,2.5280465287951866e-05,0.00015353907569476432,2.5280465287951866e-05,0.10240904518654106,Repo,1,R_235590808,1,235590808,,True
R_690308434,0.00015353907569476432,0.25024533856722275,0.0,0.004738868821303879,2.7446134795124452e-05,0.00030707815138952864,2.7446134795124452e-05,0.10243511319134549,Repo,1,R_690308434,1,690308434,,True
R_138597372,0.00015353907569476432,0.25024533856722275,0.0,0.004738868821303879,4.477149085250513e-05,0.0015353907569476432,4.477149085250513e-05,0.10264365722978071,Repo,1,R_138597372,1,138597372,,True
R_26731785,0.00046061722708429296,0.2727972955624973,2.8205198975842674e-05,0.008547468957662507,0.00012787667506783103,0.006602180254874866,0.00012787667506783103,0.11556369552801578,Repo,1,R_26731785,3,26731785,,True
R_216797458,0.00030707815138952864,0.2663129751858969,5.9036617013944313e-05,0.009141343291339123,8.674917021320756e-05,0.002917242438200522,8.674917021320756e-05,0.11245324276330958,Repo,1,R_216797458,2,216797458,,True
R_81253511,0.00015353907569476432,0.25024533856722275,0.0,0.004738868821303879,2.7446134795124452e-05,0.00030707815138952864,2.7446134795124452e-05,0.10243511319134549,Repo,1,R_81253511,1,81253511,,True
R_666260877,0.00015353907569476432,0.25024533856722275,0.0,0.004738868821303879,2.9611804302297037e-05,0.00046061722708429296,2.9611804302297037e-05,0.10246118119614989,Repo,1,R_666260877,1,666260877,,True
R_438518303,0.00030707815138952864,0.2503927729772192,2.0483663645072e-06,0.004698195977388806,3.117335032282317e-05,0.00030707815138952864,3.117335032282317e-05,0.10291001273090881,Repo,1,R_438518303,2,438518303,,True
R_259933623,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,4.177154216331369e-05,0.0006141563027790573,4.177154216331369e-05,0.10244054908971842,Repo,1,R_259933623,1,259933623,,True
R_383185912,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,6.97566617371153e-05,0.0015353907569476432,6.97566617371153e-05,0.10275472059603653,Repo,1,R_383185912,1,383185912,,True
R_330802289,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.710735556768009e-05,0.00046061722708429296,3.710735556768009e-05,0.10238818717199873,Repo,1,R_330802289,1,330802289,,True
R_199703788,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_199703788,1,199703788,,True
R_681850196,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_681850196,1,681850196,,True
R_33352201,0.00046061722708429296,0.2554188869746384,5.790441967008373e-06,0.0075294532737023336,0.0001795142918484472,0.006141563027790573,0.0001795142918484472,0.10859860222272001,Repo,1,R_33352201,3,33352201,,True
R_57939112,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,7.908503492838251e-05,0.0018424689083371719,7.908503492838251e-05,0.10285944443147592,Repo,1,R_57939112,1,57939112,,True
R_673423409,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_673423409,1,673423409,,True
R_164008820,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,0.00026098831215809297,0.00783049286043298,0.00026098831215809297,0.10490155922254372,Repo,1,R_164008820,1,164008820,,True
R_21704134,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_21704134,1,21704134,,True
R_730883434,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_730883434,1,730883434,,True
R_54596517,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_54596517,1,54596517,,True
R_66314075,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,4.177154216331369e-05,0.0006141563027790573,4.177154216331369e-05,0.10244054908971842,Repo,1,R_66314075,1,66314075,,True
R_595845716,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.2443168972046486e-05,0.00030707815138952864,3.2443168972046486e-05,0.10233582525427905,Repo,1,R_595845716,1,595845716,,True
R_516678127,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,4.64357287589473e-05,0.0007676953784738216,4.64357287589473e-05,0.1024929110074381,Repo,1,R_516678127,1,516678127,,True
R_62475947,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.710735556768009e-05,0.00046061722708429296,3.710735556768009e-05,0.10238818717199873,Repo,1,R_62475947,1,62475947,,True
R_78874920,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_78874920,1,78874920,,True
R_106192858,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.2443168972046486e-05,0.00030707815138952864,3.2443168972046486e-05,0.10233582525427905,Repo,1,R_106192858,1,106192858,,True
R_234839116,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,4.64357287589473e-05,0.0007676953784738216,4.64357287589473e-05,0.1024929110074381,Repo,1,R_234839116,1,234839116,,True
R_612534336,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_612534336,1,612534336,,True
R_414314563,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,4.64357287589473e-05,0.0007676953784738216,4.64357287589473e-05,0.1024929110074381,Repo,1,R_414314563,1,414314563,,True
R_667698077,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_667698077,1,667698077,,True
R_61567949,0.00030707815138952864,0.2522754254056193,0.0,0.005594559798259729,5.094202562681733e-05,0.0009212344541685859,5.094202562681733e-05,0.10438446327917787,Repo,1,R_61567949,2,61567949,,True
R_721065451,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.2443168972046486e-05,0.00030707815138952864,3.2443168972046486e-05,0.10233582525427905,Repo,1,R_721065451,1,721065451,,True
R_138105554,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,5.10999153545809e-05,0.0009212344541685859,5.10999153545809e-05,0.10254527292515779,Repo,1,R_138105554,1,138105554,,True
R_704732969,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.710735556768009e-05,0.00046061722708429296,3.710735556768009e-05,0.10238818717199873,Repo,1,R_704732969,1,704732969,,True
R_713926835,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_713926835,1,713926835,,True
R_161843366,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_161843366,1,161843366,,True
R_65915265,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,4.64357287589473e-05,0.0007676953784738216,4.64357287589473e-05,0.1024929110074381,Repo,1,R_65915265,1,65915265,,True
R_92132038,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,6.97566617371153e-05,0.0015353907569476432,6.97566617371153e-05,0.10275472059603653,Repo,1,R_92132038,1,92132038,,True
R_137247827,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.710735556768009e-05,0.00046061722708429296,3.710735556768009e-05,0.10238818717199873,Repo,1,R_137247827,1,137247827,,True
R_591138304,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_591138304,1,591138304,,True
R_629776015,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,5.10999153545809e-05,0.0009212344541685859,5.10999153545809e-05,0.10254527292515779,Repo,1,R_629776015,1,629776015,,True
R_616264853,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_616264853,1,616264853,,True
R_40219422,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_40219422,1,40219422,,True
R_610379912,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_610379912,1,610379912,,True
R_535259589,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,4.177154216331369e-05,0.0006141563027790573,4.177154216331369e-05,0.10244054908971842,Repo,1,R_535259589,1,535259589,,True
R_416231913,0.00030707815138952864,0.2522754254056193,0.0,0.005594559798259729,7.378928942169465e-05,0.0016889298326424075,7.378928942169465e-05,0.10464128806446493,Repo,1,R_416231913,2,416231913,,True
R_627000131,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_627000131,1,627000131,,True
R_38744670,0.00030707815138952864,0.25353961183582563,3.68470344255701e-05,0.004855513043046921,3.405415929495971e-05,0.0006141563027790573,3.405415929495971e-05,0.10432421981320687,Repo,1,R_38744670,2,38744670,,True
R_43225113,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,0.00019102551322358895,0.0055274067250115156,0.00019102551322358895,0.10411613045674842,Repo,1,R_43225113,1,43225113,,True
R_247430773,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_247430773,1,247430773,,True
R_62147469,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.710735556768009e-05,0.00046061722708429296,3.710735556768009e-05,0.10238818717199873,Repo,1,R_62147469,1,62147469,,True
R_249152133,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_249152133,1,249152133,,True
R_132232698,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_132232698,1,132232698,,True
R_30828052,0.00030707815138952864,0.252375296912114,4.137586673830251e-05,0.004726906098391263,4.986969698141096e-05,0.00030707815138952864,4.986969698141096e-05,0.10395427030188838,Repo,1,R_30828052,2,30828052,,True
R_25494583,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_25494583,1,25494583,,True
R_296235125,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_296235125,1,296235125,,True
R_605563260,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_605563260,1,605563260,,True
R_631248785,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_631248785,1,631248785,,True
R_617032611,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_617032611,1,617032611,,True
R_79188507,0.00030707815138952864,0.2522754254056193,0.0,0.005594559798259729,7.797980683403755e-05,0.0018424689083371719,7.797980683403755e-05,0.10468866517887325,Repo,1,R_79188507,2,79188507,,True
R_497825138,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_497825138,1,497825138,,True
R_95143992,0.00046061722708429296,0.260810866096633,0.00031980542306429675,0.007003299420759737,5.515286853523222e-05,0.0006141563027790573,5.515286853523222e-05,0.10936860089761657,Repo,1,R_95143992,3,95143992,,True
R_43111018,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_43111018,1,43111018,,True
R_438414171,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_438414171,1,438414171,,True
R_178381879,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_178381879,1,178381879,,True
R_172142138,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.2443168972046486e-05,0.00030707815138952864,3.2443168972046486e-05,0.10233582525427905,Repo,1,R_172142138,1,172142138,,True
R_180481986,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_180481986,1,180481986,,True
R_378817967,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_378817967,1,378817967,,True
R_543610387,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_543610387,1,543610387,,True
R_21591001,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,4.64357287589473e-05,0.0007676953784738216,4.64357287589473e-05,0.1024929110074381,Repo,1,R_21591001,1,21591001,,True
R_641719344,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_641719344,1,641719344,,True
R_47574295,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_47574295,1,47574295,,True
R_623298152,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.710735556768009e-05,0.00046061722708429296,3.710735556768009e-05,0.10238818717199873,Repo,1,R_623298152,1,623298152,,True
R_38800748,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_38800748,1,38800748,,True
R_314337176,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,6.509247514148171e-05,0.0013818516812528789,6.509247514148171e-05,0.10270235867831685,Repo,1,R_314337176,1,314337176,,True
R_367361729,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,4.64357287589473e-05,0.0007676953784738216,4.64357287589473e-05,0.1024929110074381,Repo,1,R_367361729,1,367361729,,True
R_14008364,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_14008364,1,14008364,,True
R_55425573,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,4.64357287589473e-05,0.0007676953784738216,4.64357287589473e-05,0.1024929110074381,Repo,1,R_55425573,1,55425573,,True
R_592251835,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_592251835,1,592251835,,True
R_328806334,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.2443168972046486e-05,0.00030707815138952864,3.2443168972046486e-05,0.10233582525427905,Repo,1,R_328806334,1,328806334,,True
R_3087541,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.2443168972046486e-05,0.00030707815138952864,3.2443168972046486e-05,0.10233582525427905,Repo,1,R_3087541,1,3087541,,True
R_27945817,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.2443168972046486e-05,0.00030707815138952864,3.2443168972046486e-05,0.10233582525427905,Repo,1,R_27945817,1,27945817,,True
R_263165647,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_263165647,1,263165647,,True
R_138717670,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,5.10999153545809e-05,0.0009212344541685859,5.10999153545809e-05,0.10254527292515779,Repo,1,R_138717670,1,138717670,,True
R_279376765,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_279376765,1,279376765,,True
R_565762670,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_565762670,1,565762670,,True
R_165092572,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_165092572,1,165092572,,True
R_577711552,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_577711552,1,577711552,,True
R_63188538,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_63188538,1,63188538,,True
R_601810020,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_601810020,1,601810020,,True
R_486125557,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_486125557,1,486125557,,True
R_615721582,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_615721582,1,615721582,,True
R_99737692,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,4.177154216331369e-05,0.0006141563027790573,4.177154216331369e-05,0.10244054908971842,Repo,1,R_99737692,1,99737692,,True
R_8393979,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,6.04282885458481e-05,0.0012283126055581146,6.04282885458481e-05,0.10264999676059716,Repo,1,R_8393979,1,8393979,,True
R_53618789,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,5.10999153545809e-05,0.0009212344541685859,5.10999153545809e-05,0.10254527292515779,Repo,1,R_53618789,1,53618789,,True
R_10835647,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.2443168972046486e-05,0.00030707815138952864,3.2443168972046486e-05,0.10233582525427905,Repo,1,R_10835647,1,10835647,,True
R_421101922,0.00046061722708429296,0.26652452025586354,0.00045577516980646604,0.009146395649574318,0.0002668501462229272,0.00813757101182251,0.0002668501462229272,0.11539420917986472,Repo,1,R_421101922,3,421101922,,True
R_84131481,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_84131481,1,84131481,,True
R_1759835,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_1759835,1,1759835,,True
R_221787679,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_221787679,1,221787679,,True
R_13624859,0.00030707815138952864,0.2583481925757821,7.088058589096184e-05,0.005902749429859729,7.224345740669945e-05,0.0026101642868109932,7.224345740669945e-05,0.10730949475770082,Repo,1,R_13624859,2,13624859,,True
R_90636971,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,6.509247514148171e-05,0.0013818516812528789,6.509247514148171e-05,0.10270235867831685,Repo,1,R_90636971,1,90636971,,True
R_501929647,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_501929647,1,501929647,,True
R_265183027,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_265183027,1,265183027,,True
R_155858802,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_155858802,1,155858802,,True
R_690790894,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_690790894,1,690790894,,True
R_36552873,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_36552873,1,36552873,,True
R_154744163,0.00030707815138952864,0.2522754254056193,0.0,0.005594559798259729,3.694946583991652e-05,0.00046061722708429296,3.694946583991652e-05,0.10422737752601882,Repo,1,R_154744163,2,154744163,,True
R_265621392,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_265621392,1,265621392,,True
R_615167571,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_615167571,1,615167571,,True
R_192768713,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_192768713,1,192768713,,True
R_8425622,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.2443168972046486e-05,0.00030707815138952864,3.2443168972046486e-05,0.10233582525427905,Repo,1,R_8425622,1,8425622,,True
R_480401263,0.00030707815138952864,0.2522754254056193,0.0,0.005594559798259729,3.228527924428292e-05,0.00030707815138952864,3.228527924428292e-05,0.10417501560829913,Repo,1,R_480401263,2,480401263,,True
R_476635419,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_476635419,1,476635419,,True
R_92569428,0.00030707815138952864,0.2522754254056193,0.0,0.005594559798259729,3.228527924428292e-05,0.00030707815138952864,3.228527924428292e-05,0.10417501560829913,Repo,1,R_92569428,2,92569428,,True
R_89188193,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.2443168972046486e-05,0.00030707815138952864,3.2443168972046486e-05,0.10233582525427905,Repo,1,R_89188193,1,89188193,,True
R_10166531,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,4.177154216331369e-05,0.0006141563027790573,4.177154216331369e-05,0.10244054908971842,Repo,1,R_10166531,1,10166531,,True
R_56424832,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_56424832,1,56424832,,True
R_10319059,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_10319059,1,10319059,,True
R_126215645,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,5.57641019502145e-05,0.0010747735298633502,5.57641019502145e-05,0.10259763484287747,Repo,1,R_126215645,1,126215645,,True
R_18314451,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,4.177154216331369e-05,0.0006141563027790573,4.177154216331369e-05,0.10244054908971842,Repo,1,R_18314451,1,18314451,,True
R_23845253,0.00030707815138952864,0.25757575757575757,1.801419359482675e-05,0.005400434937392157,5.140197518582493e-05,0.0006141563027790573,5.140197518582493e-05,0.10639616045640773,Repo,1,R_23845253,2,23845253,,True
R_17192780,0.00030707815138952864,0.2505108456460233,1.152413960918573e-05,0.004663144972582771,6.107436326153816e-05,0.0027637033625057578,6.107436326153816e-05,0.1033148138933592,Repo,1,R_17192780,2,17192780,,True
R_23362234,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.710735556768009e-05,0.00046061722708429296,3.710735556768009e-05,0.10238818717199873,Repo,1,R_23362234,1,23362234,,True
R_56419418,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_56419418,1,56419418,,True
R_7877397,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_7877397,1,7877397,,True
R_56421126,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.2443168972046486e-05,0.00030707815138952864,3.2443168972046486e-05,0.10233582525427905,Repo,1,R_56421126,1,56421126,,True
R_175458368,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.2443168972046486e-05,0.00030707815138952864,3.2443168972046486e-05,0.10233582525427905,Repo,1,R_175458368,1,175458368,,True
R_75216133,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_75216133,1,75216133,,True
R_286108332,0.0006141563027790573,0.27386373399776615,0.000537420704812783,0.010364809139618613,5.933976706626134e-05,0.0010747735298633502,5.933976706626134e-05,0.1171535895540572,Repo,1,R_286108332,4,286108332,,True
R_74654732,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_74654732,1,74654732,,True
R_11597120,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_11597120,1,11597120,,True
R_28011464,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.2443168972046486e-05,0.00030707815138952864,3.2443168972046486e-05,0.10233582525427905,Repo,1,R_28011464,1,28011464,,True
